 1999,3,30,26,63,43,70,109,165,164,122,71,58,46
 1999,4,37,79,30,77,96,107,127,135,118,60,70,25
 1999,5,71,64,16,104,76,61,119,160,122,7,92,7
 1999,6,80,51,13,103,97,74,118,125,124,16,57,18
 1999,7,28,6,19,71,61,84,142,145,140,62,36,73
 1999,8,28,-5,27,53,67,64,134,148,88,104,64,40
 1999,9,-1,-27,24,94,112,51,164,136,104,127,59,47
 1999,10,-16,-14,12,81,107,72,132,115,65,129,32,48
 1999,11,-22,-21,-19,53,96,94,124,89,152,85,49,36
 1999,12,-33,-18,16,63,94,102,128,114,112,40,67,59
 1999,13,15,4,61,29,92,79,114,128,96,23,52,23
 1999,14,36,7,19,-19,94,100,122,134,78,45,66,-8
 1999,15,37,24,30,-22,80,100,109,119,99,87,42,-11
 1999,16,26,40,28,4,80,114,123,85,115,64,42,12
 1999,17,15,32,50,18,58,116,119,77,89,64,23,34
 1999,18,11,42,56,1,77,73,117,103,95,47,13,-5
 1999,19,32,83,47,-6,95,115,132,115,140,41,19,-36
 1999,20,86,42,34,38,94,127,156,72,139,50,15,-69
 1999,21,8,49,59,71,92,81,122,67,111,70,-1,-51
 1999,22,-20,7,39,84,74,66,110,61,100,79,11,16
 1999,23,-23,9,51,57,101,106,94,112,125,95,52,41
 1999,24,15,19,66,70,110,113,128,113,135,80,73,51
 1999,25,43,2,51,52,73,94,142,131,125,92,90,35
 1999,26,34,40,42,83,65,84,122,149,107,92,85,28
 1999,27,20,46,6,83,75,134,82,115,114,71,45,16
 1999,28,32,40,-3,60,132,89,108,112,113,89,57,10
 1999,29,34 -999,74,60,91,105,95,103,125,54,72,9
 1999,30,44 -999,72,44,102,108,121,115,108,81,20,14
 1999,31,43 -999,82 -999,81 -999,137,130 -999,85 -999,34
 2000,1,23,79,32,15,59,103,121,137,110,65,50,81
 2000,2,30,46,22,56,60,119,115,117,111,88,40,79
 2000,3,63,44,42,37,66,109,126,132,79,84,47,47
 2000,4,17,57,4,7,64,95,130,131,43,107,42,60
 2000,5,11,68,8,10,55,97,124,111,109,88,19,100
 2000,6,47,70,48,-16,69,74,114,155,130,53,44,86
 2000,7,22,47,80,-4,97,84,110,157,103,83,72,62
 2000,8,42,54,100,12,90,105,108,145,133,86,64,71
 2000,9,8,26,103,46,103,103,121,131,120,44,68,72
 2000,10,-19,50,89,10,100,72,109,157,142,65,48,71
 2000,11,6,8,79,19,88,94,89,123,136,43,59,73
 2000,12,70,36,23,23,74,109,87,102,144,45,61,111
 2000,13,10,35,55,30,110,131,127,147,126,62,32,61
 2000,14,2,-22,78,27,104,112,116,159,119,79,15,38
 2000,15,18,26,30,13,132,116,97,131,130,93,1,21
 2000,16,-2,14,54,-13,107,103,88,125,116,87,8,4
 2000,17,3,1,76,43,83,121,76,124,121,50,27,-3
 2000,18,24,24,63,38,77,128,86,118,116,87,31,6
 2000,19,40,49,17,42,77,152,101,124,72,62,63,24
 2000,20,2,-27,24,88,41,139,115,89,88,46,18,53
 2000,21,7,2,46,69,74,139,98,74,55,86,4,50
 2000,22,20,-21,17,73,61,112,114,76,127,40,23,42
 2000,23,13,8,37,30,89,116,117,106,125,72,27,22
 2000,24,-3,50,50,48,74,92,112,97,134,92,24,26
 2000,25,-17,19,23,83,71,89,116,115,96,91,34,22
 2000,26,-26,15,-3,80,75,84,127,158,115,71,58,0
 2000,27,-24,40,32,67,54,77,125,120,105,88,37,-7
 2000,28,-3,43,34,67,50,118,127,91,95,84,58,-19
 2000,29,40,38,22,89,61,126,125,82,89,65,106,-40
 2000,30,84 -999,24,36,59,116,122,91,99,44,55,-35
 2000,31,89 -999,17 -999,39 -999,127,97 -999,57 -999,-43
 2001,1,-15,-29,-23,67,36,99,133,114,109,126,48,91
 2001,2,61,-15,-39,71,56,107,151,124,145,119,57,2
 2001,3,18,44,-41,50,72,48,153,128,121,108,46,9
 2001,4,19,27,-34,38,19,86,158,107,98,109,61,40
 2001,5,30,33,-50,32,29,81,149,111,92,127,29,49
 2001,6,13,55,-6,50,31,111,167,136,106,109,61,10
 2001,7,28,63,27,40,32,71,155,124,119,106,95,23
 2001,8,27,24,55,37,25,53,148,125,122,99,41,11
 2001,9,-10,-24,58,49,45,53,121,110,81,105,6,-12
 2001,10,-9,-14,77,70,77,70,130,107,78,90,-17,-12
 2001,11,9,47,73,38,107,53,110,107,110,115,26,-3
 2001,12,22,67,28,32,99,102,102,147,120,99,78,0
 2001,13,-2,-4,20,27,92,99,101,156,98,120,37,27
 2001,14,-7,-21,22,33,103,81,96,164,74,130,7,-10
 2001,15,0,-9,21,64,85,118,82,152,99,132,-9,-22
 2001,16,-39,6,43,48,91,112,69,142,87,76,13,-1
 2001,17,-41,-18,13,9,57,100,90,102,76,101,74,-18
 2001,18,-30,-33,6,10,62,78,126,123,97,122,63,13
 2001,19,-32,-23,-23,10,86,113,111,147,111,73,45,29
 2001,20,-40,-11,-7,14,83,108,97,134,105,109,26,-12
 2001,21,-22,22,5,-2,74,94,112,94,88,89,65,3
 2001,22,5,49,6,38,66,80,139,133,81,83,79,-7
 2001,23,31,31,43,43,78,105,114,133,64,105,-11,-32
 2001,24,51,0,57,29,93,105,110,152,103,103,9,-21
 2001,25,22,-23,36,45,83,120,121,132,89,93,99,40
 2001,26,26,0,18,50,106,149,116,148,65,108,18,-11
 2001,27,11,5,27,31,130,156,126,105,108,88,2,-6
 2001,28,-26,7,42,68,141,130,135,76,112,77,37,24
 2001,29,-15 -999,28,39,110,140,180,79,144,64,58,5
 2001,30,-3 -999,49,31,100,134,151,126,112,108,106,-7
 2001,31,27 -999,64 -999,97 -999,148,112 -999,81 -999,-38
 2002,1,-65,48,6,88,57,67,109,135,59,87,88,60
 2002,2,-62,97,-17,44,30,93,99,110,66,117,79,71
 2002,3,-33,79,27,79,46,108,101,122,113,120,90,64
 2002,4,-51,26,46,47,36,79,92,129,107,68,72,60
 2002,5,-36,52,32,41,42,90,113,125,117,95,71,40
 2002,6,26,49,52,43,63,113,88,139,135,102,107,39
 2002,7,29,9,86,13,72,130,121,139,108,86,56,42
 2002,8,33,35,50,8,60,106,134,125,80,84,58,27
 2002,9,9,83,14,14,71,109,118,125,82,53,57,16
 2002,10,10,57,5,32,84,96,84,123,97,77,68,2
 2002,11,0,70,51,18,87,80,92,121,74,85,69,2
 2002,12,7,88,3,26,48,92,82,139,138,82,61,3
 2002,13,37,53,31,15,88,101,73,128,127,28,57,10
