132,159,1984,07,11.54
132,159,1984,08,64.49
132,159,1984,09,97.68
132,159,1984,10,53.24
132,159,1984,11,97.61
132,159,1984,12,32.02
132,159,1985,01,55.11
132,159,1985,02,2.08
132,159,1985,03,49.88
132,159,1985,04,60.81
132,159,1985,05,61.96
132,159,1985,06,36.12
132,159,1985,07,73.55
132,159,1985,08,78.67
132,159,1985,09,27.20
132,159,1985,10,33.15
132,159,1985,11,60.64
132,159,1985,12,64.99
132,159,1986,01,53.93
132,159,1986,02,17.91
132,159,1986,03,43.94
132,159,1986,04,80.04
132,159,1986,05,90.57
132,159,1986,06,39.55
132,159,1986,07,25.75
132,159,1986,08,103.74
132,159,1986,09,12.17
132,159,1986,10,45.04
132,159,1986,11,49.44
132,159,1986,12,81.27
132,159,1987,01,17.10
132,159,1987,02,30.88
132,159,1987,03,83.04
132,159,1987,04,49.91
132,159,1987,05,34.24
132,159,1987,06,80.66
132,159,1987,07,60.90
132,159,1987,08,74.46
132,159,1987,09,36.71
132,159,1987,10,108.60
132,159,1987,11,33.18
132,159,1987,12,33.52
132,159,1988,01,75.06
132,159,1988,02,52.20
132,159,1988,03,69.36
132,159,1988,04,23.54
132,159,1988,05,48.77
132,159,1988,06,61.52
132,159,1988,07,107.16
132,159,1988,08,72.48
132,159,1988,09,30.39
132,159,1988,10,65.15
132,159,1988,11,38.75
132,159,1988,12,23.63
132,159,1989,01,11.12
132,159,1989,02,42.44
132,159,1989,03,42.40
132,159,1989,04,44.00
132,159,1989,05,21.12
132,159,1989,06,60.60
132,159,1989,07,40.14
132,159,1989,08,31.10
132,159,1989,09,9.25
132,159,1989,10,54.04
132,159,1989,11,27.72
132,159,1989,12,60.59
132,159,1990,01,70.29
132,159,1990,02,66.29
132,159,1990,03,9.71
132,159,1990,04,11.87
132,159,1990,05,16.88
132,159,1990,06,84.14
132,159,1990,07,28.17
132,159,1990,08,39.66
132,159,1990,09,22.87
132,159,1990,10,45.16
132,159,1990,11,28.91
132,159,1990,12,98.49
132,159,1991,01,42.48
132,159,1991,02,58.77
132,159,1991,03,44.51
132,159,1991,04,30.05
132,159,1991,05,8.92
132,159,1991,06,48.98
132,159,1991,07,22.99
132,159,1991,08,7.52
132,159,1991,09,23.18
132,159,1991,10,39.84
132,159,1991,11,47.16
132,159,1991,12,26.38
132,159,1992,01,36.08
132,159,1992,02,23.43
132,159,1992,03,60.69
132,159,1992,04,46.66
132,159,1992,05,22.94
132,159,1992,06,26.52
132,159,1992,07,67.05
132,159,1992,08,73.06
132,159,1992,09,81.78
132,159,1992,10,59.95
132,159,1992,11,71.44
132,159,1992,12,39.25
132,159,1993,01,47.30
132,159,1993,02,12.63
132,159,1993,03,9.43
132,159,1993,04,82.84
132,159,1993,05,61.72
132,159,1993,06,43.04
132,159,1993,07,49.37
132,159,1993,08,61.60
132,159,1993,09,80.83
132,159,1993,10,50.63
132,159,1993,11,51.21
132,159,1993,12,64.23
132,159,1994,01,80.09
132,159,1994,02,50.24
132,159,1994,03,24.42
132,159,1994,04,42.55
132,159,1994,05,37.54
132,159,1994,06,21.02
132,159,1994,07,48.97
132,159,1994,08,40.42
132,159,1994,09,70.72
132,159,1994,10,56.89
132,159,1994,11,61.37
132,159,1994,12,74.45
132,159,1995,01,89.24
132,159,1995,02,57.90
132,159,1995,03,42.72
132,159,1995,04,15.76
132,159,1995,05,30.16
132,159,1995,06,24.98
132,159,1995,07,18.98
132,159,1995,08,9.35
132,159,1995,09,93.25
132,159,1995,10,16.26
132,159,1995,11,49.94
132,159,1995,12,60.42
132,159,1996,01,32.54
132,159,1996,02,54.66
132,159,1996,03,22.05
132,159,1996,04,35.45
132,159,1996,05,39.22
132,159,1996,06,28.22
132,159,1996,07,25.62
132,159,1996,08,55.46
132,159,1996,09,21.87
132,159,1996,10,29.45
132,159,1996,11,73.74
132,159,1996,12,73.48
132,159,1997,01,9.78
132,159,1997,02,45.96
132,159,1997,03,13.47
132,159,1997,04,16.55
132,159,1997,05,46.02
132,159,1997,06,125.74
132,159,1997,07,60.21
132,159,1997,08,69.30
132,159,1997,09,16.00
132,159,1997,10,35.25
132,159,1997,11,61.06
132,159,1997,12,69.37
132,159,1998,01,69.61
132,159,1998,02,5.27
132,159,1998,03,68.56
132,159,1998,04,81.19
132,159,1998,05,37.81
132,159,1998,06,96.19
132,159,1998,07,44.92
132,159,1998,08,24.17
132,159,1998,09,30.92
132,159,1998,10,83.71
132,159,1998,11,47.53
132,159,1998,12,46.62
132,159,1999,01,62.12
132,159,1999,02,23.38
132,159,1999,03,59.36
132,159,1999,04,60.88
132,159,1999,05,38.90
132,159,1999,06,91.04
132,159,1999,07,19.61
132,159,1999,08,48.69
